alert_id,source_file,rule_name,event_time,description,priority,container_id,pod_name,image_name,user_name,user_loginuid,command,k8s_namespace,tags,label,raw_line
184,Attacks-Pod-j2xzj.txt,Write below etc,11:39:00.131951360,an attempt to write to any file below /etc,ERROR,c74ccc528848,privileged-deployment-574878fc9d-d2vsp,busybox:latest,root,0,container:c74ccc528848 k8s.ns=default k8s.pod=privileged-deployment-574878fc9d-d2vsp container=c74ccc528848 image=busybox:latest,default,"[""filesystem"", ""mitre_persistence""]",attack,"rule= Write below etc, desc= 11:39:00.131951360: an attempt to write to any file below /etc, parameter=user=root user_loginuid=0 command=container:c74ccc528848 k8s.ns=default k8s.pod=privileged-deployment-574878fc9d-d2vsp container=c74ccc528848 image=busybox:latest, priority=ERROR, container=c74ccc528848, pod=privileged-deployment-574878fc9d-d2vsp, tag=[""filesystem"", ""mitre_persistence""], attack"
185,Attacks-Pod-j2xzj.txt,Remove Bulk Data from Disk,17:49:00.252276233,Detect process running to clear bulk data from disk,WARNING,77dde7074b7d,falco-event-generator-deployment-7bf5f7d76b-krnm7,falcosecurity/event-generator,root,-1,event-generator run --loop file=/dev/created-by-event-generator container_id=77dde7074b7d image=falcosecurity/event-generator,,"[""process"", ""mitre_persistence""]",attack,"rule= Remove Bulk Data from Disk, desc= 17:49:00.252276233: Detect process running to clear bulk data from disk, parameter=user=root user_loginuid=-1 command=event-generator run --loop file=/dev/created-by-event-generator container_id=77dde7074b7d image=falcosecurity/event-generator, priority=WARNING, container=77dde7074b7d, pod=falco-event-generator-deployment-7bf5f7d76b-krnm7, tag=[""process"", ""mitre_persistence""], attack"
186,Attacks-Pod-j2xzj.txt,Write below rpm database,20:32:24.064175149,an attempt to write to the rpm database by any non-rpm related program,ERROR,77dde7074b7d,falco-event-generator-deployment-7bf5f7d76b-krnm7,falcosecurity/event-generator,,,,,"[""filesystem"", ""software_mgmt"", ""mitre_persistence""]",attack,"rule= Write below rpm database, desc= 20:32:24.064175149: an attempt to write to the rpm database by any non-rpm related program, parameter=AT_FDCWD) newpath=/bin/true.event-generator  container_id=77dde7074b7d image=falcosecurity/event-generator, priority=ERROR, container=77dde7074b7d, pod=falco-event-generator-deployment-7bf5f7d76b-krnm7, tag=[""filesystem"", ""software_mgmt"", ""mitre_persistence""], attack"
187,Attacks-Pod-j2xzj.txt,Write below rpm database,02:37:12.766314041,an attempt to write to the rpm database by any non-rpm related program,ERROR,0c666731f9ac,privileged-deployment-574878fc9d-kmpc5,busybox:latest,root,0,container:0c666731f9ac k8s.ns=default k8s.pod=privileged-deployment-574878fc9d-kmpc5 container=0c666731f9ac image=busybox:latest,default,"[""filesystem"", ""software_mgmt"", ""mitre_persistence""]",attack,"rule= Write below rpm database, desc= 02:37:12.766314041: an attempt to write to the rpm database by any non-rpm related program, parameter=user=root user_loginuid=0 command=container:0c666731f9ac k8s.ns=default k8s.pod=privileged-deployment-574878fc9d-kmpc5 container=0c666731f9ac image=busybox:latest, priority=ERROR, container=0c666731f9ac, pod=privileged-deployment-574878fc9d-kmpc5, tag=[""filesystem"", ""software_mgmt"", ""mitre_persistence""], attack"
188,Attacks-Pod-j2xzj.txt,Container Drift Detected (open+create),19:19:08.772857410,New executable created in a container due to open+create,ERROR,77dde7074b7d,falco-event-generator-deployment-7bf5f7d76b-krnm7,falcosecurity/event-generator,root,-1,httpd --loglevel info run ^syscall.ReadSensitiveFileUntrusted$ --sleep 6s parent=httpd file=/etc/shadow parent=httpd gparent=event-generator container_id=77dde7074b7d image=falcosecurity/event-generator,,,attack,"rule= Container Drift Detected (open+create), desc= 19:19:08.772857410: New executable created in a container due to open+create, parameter=user=root user_loginuid=-1 command=httpd --loglevel info run ^syscall.ReadSensitiveFileUntrusted$ --sleep 6s parent=httpd file=/etc/shadow parent=httpd gparent=event-generator container_id=77dde7074b7d image=falcosecurity/event-generator, priority=ERROR, container=77dde7074b7d, pod=falco-event-generator-deployment-7bf5f7d76b-krnm7, tag=, attack"
189,Attacks-Pod-j2xzj.txt,Outbound Connection to C2 Servers,20:51:16.188063461,Detect outbound connection to command & control servers,WARNING,77dde7074b7d,falco-event-generator-deployment-7bf5f7d76b-krnm7,falcosecurity/event-generator,root,-1,event-generator run --loop file=/dev/created-by-event-generator container_id=77dde7074b7d image=falcosecurity/event-generator,,"[""network""]",attack,"rule= Outbound Connection to C2 Servers, desc= 20:51:16.188063461: Detect outbound connection to command & control servers, parameter=user=root user_loginuid=-1 command=event-generator run --loop file=/dev/created-by-event-generator container_id=77dde7074b7d image=falcosecurity/event-generator, priority=WARNING, container=77dde7074b7d, pod=falco-event-generator-deployment-7bf5f7d76b-krnm7, tag=[""network""], attack"
190,Attacks-Pod-j2xzj.txt,Read sensitive file untrusted,09:38:10.396044766,an attempt to read any sensitive file (e.g. files containing user/password/authentication information). Exceptions are made for known trusted programs.\n,WARNING,1cf77554b65b,privileged-deployment-574878fc9d-749dn,busybox:latest,root,0,container:1cf77554b65b k8s.ns=default k8s.pod=privileged-deployment-574878fc9d-749dn container=1cf77554b65b image=busybox:latest,default,"[""filesystem"", ""mitre_credential_access"", ""mitre_discovery""]",attack,"rule= Read sensitive file untrusted, desc= 09:38:10.396044766: an attempt to read any sensitive file (e.g. files containing user/password/authentication information). Exceptions are made for known trusted programs.\n, parameter=user=root user_loginuid=0 command=container:1cf77554b65b k8s.ns=default k8s.pod=privileged-deployment-574878fc9d-749dn container=1cf77554b65b image=busybox:latest, priority=WARNING, container=1cf77554b65b, pod=privileged-deployment-574878fc9d-749dn, tag=[""filesystem"", ""mitre_credential_access"", ""mitre_discovery""], attack"
191,Attacks-Pod-j2xzj.txt,Search Private Keys or Passwords,20:52:47.116400160,Detect grep private keys or passwords activity.\n,WARNING,77dde7074b7d,falco-event-generator-deployment-7bf5f7d76b-krnm7,falcosecurity/event-generator,root,-1,httpd --loglevel info run ^syscall.ReadSensitiveFileUntrusted$ --sleep 6s parent=httpd file=/etc/shadow parent=httpd gparent=event-generator container_id=77dde7074b7d image=falcosecurity/event-generator,,"[""process"", ""mitre_credential_access""]",attack,"rule= Search Private Keys or Passwords, desc= 20:52:47.116400160: Detect grep private keys or passwords activity.\n, parameter=user=root user_loginuid=-1 command=httpd --loglevel info run ^syscall.ReadSensitiveFileUntrusted$ --sleep 6s parent=httpd file=/etc/shadow parent=httpd gparent=event-generator container_id=77dde7074b7d image=falcosecurity/event-generator, priority=WARNING, container=77dde7074b7d, pod=falco-event-generator-deployment-7bf5f7d76b-krnm7, tag=[""process"", ""mitre_credential_access""], attack"
192,Attacks-Pod-j2xzj.txt,Container Drift Detected (chmod),09:36:16.526632549,New executable created in a container due to chmod,ERROR,8d80a6031c08,sensitive-mount-deployment-7fd6f8467-4l476,busybox:latest,root,0,container:8d80a6031c08 k8s.ns=default k8s.pod=sensitive-mount-deployment-7fd6f8467-4l476 container=8d80a6031c08 image=busybox:latest mounts=/var/lib/kubelet/pods/0d5b8c3e-a6c8-4286-9e31-763dfa2f513b/etc-hosts:/etc/hosts::true:rprivate,default,,attack,"rule= Container Drift Detected (chmod), desc= 09:36:16.526632549: New executable created in a container due to chmod, parameter=user=root user_loginuid=0 command=container:8d80a6031c08 k8s.ns=default k8s.pod=sensitive-mount-deployment-7fd6f8467-4l476 container=8d80a6031c08 image=busybox:latest mounts=/var/lib/kubelet/pods/0d5b8c3e-a6c8-4286-9e31-763dfa2f513b/etc-hosts:/etc/hosts::true:rprivate,/var/lib/kubelet/pods/0d5b8c3e-a6c8-4286-9e31-763dfa2f513b/containers/busybox/77d5b7e8:/dev/termination-log::true:rprivate,/etc:/host/etc::true:rprivate,/var/lib/kubelet/pods/0d5b8c3e-a6c8-4286-9e31-763dfa2f513b/volumes/kubernetes.io~secret/default-token-9bhkw:/var/run/secrets/kubernetes.io/serviceaccount:ro:false:rprivate, priority=ERROR, container=8d80a6031c08, pod=sensitive-mount-deployment-7fd6f8467-4l476, tag=, attack"
193,Attacks-Pod-j2xzj.txt,Sudo Potential Privilege Escalation,18:56:18.888141475,Privilege escalation vulnerability affecting sudo (<= 1.9.5p2). Executing sudo using sudoedit -s or sudoedit -i command with command-line argument that ends with a single backslash character from an unprivileged user it's possible to elevate the user privileges to root.,CRITICAL,77dde7074b7d,falco-event-generator-deployment-7bf5f7d76b-krnm7,falcosecurity/event-generator,root,-1,event-generator run --loop file=/dev/created-by-event-generator container_id=77dde7074b7d image=falcosecurity/event-generator,,"[""filesystem"", ""mitre_privilege_escalation""]",attack,"rule= Sudo Potential Privilege Escalation, desc= 18:56:18.888141475: Privilege escalation vulnerability affecting sudo (<= 1.9.5p2). Executing sudo using sudoedit -s or sudoedit -i command with command-line argument that ends with a single backslash character from an unprivileged user it's possible to elevate the user privileges to root., parameter=user=root user_loginuid=-1 command=event-generator run --loop file=/dev/created-by-event-generator container_id=77dde7074b7d image=falcosecurity/event-generator, priority=CRITICAL, container=77dde7074b7d, pod=falco-event-generator-deployment-7bf5f7d76b-krnm7, tag=[""filesystem"", ""mitre_privilege_escalation""], attack"
194,Attacks-Pod-j2xzj.txt,Read sensitive file trusted after startup,20:41:43.052672178,"an attempt to read any sensitive file (e.g. files containing user/password/authentication information) by a trusted program after startup. Trusted programs might read these files at startup to load initial state, but not afterwards.\n",WARNING,77dde7074b7d,falco-event-generator-deployment-7bf5f7d76b-krnm7,falcosecurity/event-generator,,,,,"[""filesystem"", ""mitre_credential_access""]",attack,"rule= Read sensitive file trusted after startup, desc= 20:41:43.052672178: an attempt to read any sensitive file (e.g. files containing user/password/authentication information) by a trusted program after startup. Trusted programs might read these files at startup to load initial state, but not afterwards.\n, parameter=AT_FDCWD) newpath=/bin/true.event-generator  container_id=77dde7074b7d image=falcosecurity/event-generator, priority=WARNING, container=77dde7074b7d, pod=falco-event-generator-deployment-7bf5f7d76b-krnm7, tag=[""filesystem"", ""mitre_credential_access""], attack"
195,Attacks-Pod-j2xzj.txt,Write below root,19:31:05.021322613,an attempt to write to any file directly below / or /root,ERROR,77dde7074b7d,falco-event-generator-deployment-7bf5f7d76b-krnm7,falcosecurity/event-generator,,,,,"[""filesystem"", ""mitre_persistence""]",attack,"rule= Write below root, desc= 19:31:05.021322613: an attempt to write to any file directly below / or /root, parameter=AT_FDCWD) newpath=/bin/true.event-generator  container_id=77dde7074b7d image=falcosecurity/event-generator, priority=ERROR, container=77dde7074b7d, pod=falco-event-generator-deployment-7bf5f7d76b-krnm7, tag=[""filesystem"", ""mitre_persistence""], attack"
196,Attacks-Pod-j2xzj.txt,Read sensitive file untrusted,22:59:48.226124887,an attempt to read any sensitive file (e.g. files containing user/password/authentication information). Exceptions are made for known trusted programs.\n,WARNING,527a554c8a7f,sensitive-mount-deployment-67b4f8d866-xxkz5,busybox:latest,root,0,container:527a554c8a7f k8s.ns=default k8s.pod=sensitive-mount-deployment-67b4f8d866-xxkz5 container=527a554c8a7f image=busybox:latest mounts=/etc:/host/etc::true:rprivate,default,"[""filesystem"", ""mitre_credential_access"", ""mitre_discovery""]",attack,"rule= Read sensitive file untrusted, desc= 22:59:48.226124887: an attempt to read any sensitive file (e.g. files containing user/password/authentication information). Exceptions are made for known trusted programs.\n, parameter=user=root user_loginuid=0 command=container:527a554c8a7f k8s.ns=default k8s.pod=sensitive-mount-deployment-67b4f8d866-xxkz5 container=527a554c8a7f image=busybox:latest mounts=/etc:/host/etc::true:rprivate,/var/lib/kubelet/pods/5606d3b1-67e7-4982-8cb3-3cf5f4af5f12/volumes/kubernetes.io~secret/default-token-9bhkw:/var/run/secrets/kubernetes.io/serviceaccount:ro:false:rprivate,/var/lib/kubelet/pods/5606d3b1-67e7-4982-8cb3-3cf5f4af5f12/etc-hosts:/etc/hosts::true:rprivate,/var/lib/kubelet/pods/5606d3b1-67e7-4982-8cb3-3cf5f4af5f12/containers/busybox/d03152fb:/dev/termination-log::true:rprivate, priority=WARNING, container=527a554c8a7f, pod=sensitive-mount-deployment-67b4f8d866-xxkz5, tag=[""filesystem"", ""mitre_credential_access"", ""mitre_discovery""], attack"
197,Attacks-Pod-j2xzj.txt,Sudo Potential Privilege Escalation,20:43:08.101289600,Privilege escalation vulnerability affecting sudo (<= 1.9.5p2). Executing sudo using sudoedit -s or sudoedit -i command with command-line argument that ends with a single backslash character from an unprivileged user it's possible to elevate the user privileges to root.,CRITICAL,77dde7074b7d,falco-event-generator-deployment-7bf5f7d76b-krnm7,falcosecurity/event-generator,root,-1,event-generator run --loop directory=/bin/directory-created-by-event-generator container_id=77dde7074b7d image=falcosecurity/event-generator,,"[""filesystem"", ""mitre_privilege_escalation""]",attack,"rule= Sudo Potential Privilege Escalation, desc= 20:43:08.101289600: Privilege escalation vulnerability affecting sudo (<= 1.9.5p2). Executing sudo using sudoedit -s or sudoedit -i command with command-line argument that ends with a single backslash character from an unprivileged user it's possible to elevate the user privileges to root., parameter=user=root user_loginuid=-1 command=event-generator run --loop directory=/bin/directory-created-by-event-generator container_id=77dde7074b7d image=falcosecurity/event-generator, priority=CRITICAL, container=77dde7074b7d, pod=falco-event-generator-deployment-7bf5f7d76b-krnm7, tag=[""filesystem"", ""mitre_privilege_escalation""], attack"
198,Attacks-Pod-j2xzj.txt,The docker client is executed in a container,17:50:31.139506867,Detect a k8s client tool executed inside a container,WARNING,77dde7074b7d,falco-event-generator-deployment-7bf5f7d76b-krnm7,falcosecurity/event-generator,root,-1,,,"[""container"", ""mitre_execution""]",attack,"rule= The docker client is executed in a container, desc= 17:50:31.139506867: Detect a k8s client tool executed inside a container, parameter=user=root user_loginuid=-1 program=ls parent=mysqld container_id=77dde7074b7d image=falcosecurity/event-generator, priority=WARNING, container=77dde7074b7d, pod=falco-event-generator-deployment-7bf5f7d76b-krnm7, tag=[""container"", ""mitre_execution""], attack"
199,Attacks-Pod-j2xzj.txt,Write below binary dir,01:49:40.841335452,an attempt to write to any file below a set of binary directories,ERROR,06318a6c24f7,sensitive-mount-deployment-7fd6f8467-ls2gd,busybox:latest,root,0,container:06318a6c24f7 k8s.ns=default k8s.pod=sensitive-mount-deployment-7fd6f8467-ls2gd container=06318a6c24f7 image=busybox:latest mounts=/etc:/host/etc::true:rprivate,default,"[""filesystem"", ""mitre_persistence""]",attack,"rule= Write below binary dir, desc= 01:49:40.841335452: an attempt to write to any file below a set of binary directories, parameter=user=root user_loginuid=0 command=container:06318a6c24f7 k8s.ns=default k8s.pod=sensitive-mount-deployment-7fd6f8467-ls2gd container=06318a6c24f7 image=busybox:latest mounts=/etc:/host/etc::true:rprivate,/var/lib/kubelet/pods/c2703a0e-65ce-410c-89f5-774811f6a497/volumes/kubernetes.io~secret/default-token-9bhkw:/var/run/secrets/kubernetes.io/serviceaccount:ro:false:rprivate,/var/lib/kubelet/pods/c2703a0e-65ce-410c-89f5-774811f6a497/etc-hosts:/etc/hosts::true:rprivate,/var/lib/kubelet/pods/c2703a0e-65ce-410c-89f5-774811f6a497/containers/busybox/cbd72712:/dev/termination-log::true:rprivate, priority=ERROR, container=06318a6c24f7, pod=sensitive-mount-deployment-7fd6f8467-ls2gd, tag=[""filesystem"", ""mitre_persistence""], attack"
